feature,species,group_a,group_b,n_group_a,n_group_b,n_blocks,blocks,z,p_value,median_group_a,median_group_b,median_difference_a_minus_b,direction,comparison,test,blocking_variable,filter_sex,filter_condition,note,p_adj_BH,significant_FDR_0_05
rCLR_Bacteroides caccae,Bacteroides caccae,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.515937082953843,0.12953526236855362,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.4781984888174109,False
rCLR_Phocaeicola coprocola,Phocaeicola coprocola,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.515660589181736,0.12960519790378425,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.4781984888174109,False
rCLR_Akkermansia muciniphila,Akkermansia muciniphila,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.485919001877572,0.13730054681990894,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.4897052836576753,False
rCLR_Blautia sp. CAG:257,Blautia sp. CAG:257,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.4566900112764727,0.14520196828771664,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.5011809873156672,False
rCLR_Parabacteroides merdae,Parabacteroides merdae,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.3926442981170977,0.16372738037407608,0.451192926388586,0.0,0.451192926388586,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.5474634281258169,False
rCLR_Bacteroides cellulosilyticus,Bacteroides cellulosilyticus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.36503866867182,0.17224089673419596,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.5584780591078475,False
rCLR_Bacteroides intestinalis,Bacteroides intestinalis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.348262902172058,0.17757383950767613,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.5588353184506278,False
rCLR_Megamonas funiformis,Megamonas funiformis,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.3175586522371892,0.18765143470052748,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.5736772432273269,False
rCLR_Bifidobacterium adolescentis,Bifidobacterium adolescentis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.276611108971979,0.20173957792349007,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.5996148566059288,False
rCLR_Klebsiella quasipneumoniae,Klebsiella quasipneumoniae,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.2170897611212272,0.22357006589734352,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.6244898446149881,False
rCLR_Bifidobacterium bifidum,Bifidobacterium bifidum,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.214520394086261,0.22454906687698273,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.6244898446149881,False
rCLR_Phocaeicola dorei,Phocaeicola dorei,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.2065180755019256,0.22761779383163117,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.6244898446149881,False
rCLR_Escherichia coli,Escherichia coli,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.135981465143887,0.2559643215245847,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.6847045600782641,False
rCLR_Phocaeicola vulgatus,Phocaeicola vulgatus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.0949142574338258,0.2735542022224008,2.43571618750786,2.5162761460110525,-0.08055995850319242,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.705737928771765,False
rCLR_Firmicutes bacterium CAG:145,Firmicutes bacterium CAG:145,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.0737544642121524,0.28293274370031285,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.705737928771765,False
rCLR_Phocaeicola plebeius,Phocaeicola plebeius,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.06312645739054,0.2877246076736737,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.705737928771765,False
rCLR_Coprococcus comes,Coprococcus comes,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,1.0364879614651639,0.29997455285165,0.4875990740240046,0.2396024112666448,0.2479966627573598,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.705737928771765,False
rCLR_Barnesiella intestinihominis,Barnesiella intestinihominis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.0340690067985616,0.30110390413902466,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.705737928771765,False
rCLR_Anaerostipes hadrus,Anaerostipes hadrus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.027861702345979,0.30401488678513955,0.7814671469180294,0.927370972419243,-0.1459038255012136,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.705737928771765,False
rCLR_Enterocloster bolteae,Enterocloster bolteae,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-1.0152282565254687,0.3099970341333921,-0.3227840821154126,0.0,-0.3227840821154126,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.705737928771765,False
rCLR_Eubacterium sp. CAG:38,Eubacterium sp. CAG:38,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.9913320395580645,0.3215234730880214,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7167294087587145,False
rCLR_Klebsiella variicola,Klebsiella variicola,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.954915417119736,0.33962047258515904,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7416202156451432,False
rCLR_Coprococcus eutactus,Coprococcus eutactus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.9259898752338799,0.3544512419796867,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7518923869739829,False
rCLR_Klebsiella pneumoniae,Klebsiella pneumoniae,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.9132765916637473,0.3610970904104489,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7518923869739829,False
rCLR_Fusicatenibacter saccharivorans,Fusicatenibacter saccharivorans,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.9051127729546189,0.36540564600604775,1.1865762134192075,0.9047063940957744,0.28186981932343314,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7518923869739829,False
rCLR_Anaerobutyricum hallii,Anaerobutyricum hallii,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.8633338328862663,0.38795394750666357,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_[Eubacterium] rectale,[Eubacterium] rectale,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.856226253216492,0.39187264376357556,1.1471168033761825,0.8093231458117571,0.33779365756442536,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Eubacterium sp. CAG:180,Eubacterium sp. CAG:180,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.8468894563428704,0.3970567399080346,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Oscillibacter sp. 57_20,Oscillibacter sp. 57_20,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.8012770832171048,0.4229712547747313,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Lachnospira eligens,Lachnospira eligens,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.795446978126555,0.4263535420652842,0.782993125280087,0.5050168833031711,0.27797624197691595,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Streptococcus thermophilus,Streptococcus thermophilus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.7795774720504774,0.43563962035305404,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Streptococcus parasanguinis,Streptococcus parasanguinis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.7710304915840525,0.4406888584490045,-0.8360605209999097,-0.7208807482542329,-0.11517977274567681,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Veillonella parvula,Veillonella parvula,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.7703563828652208,0.4410885191159306,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Firmicutes bacterium CAG:83,Firmicutes bacterium CAG:83,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.7684301630627206,0.44223166614480935,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_[Ruminococcus] gnavus,[Ruminococcus] gnavus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.7627699144693059,0.44560062650245336,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7690204360606857,False
rCLR_Dorea longicatena,Dorea longicatena,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.7345417430687975,0.462618628842954,0.7182302020946871,0.4842363421520388,0.23399385994264832,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7806787282336747,False
rCLR_Desulfovibrio piger,Desulfovibrio piger,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.7127269055113639,0.47601476400246523,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7806787282336747,False
rCLR_Methanobrevibacter smithii,Methanobrevibacter smithii,Male,Female,358,282,9,FengQ_2015;HanniganGD_2017;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6972609360049395,0.48563951023850893,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7806787282336747,False
rCLR_Bacteroides finegoldii,Bacteroides finegoldii,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.68066977483787,0.4960804655729869,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7806787282336747,False
rCLR_Bacteroides uniformis,Bacteroides uniformis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6755415745194997,0.4993317469384505,2.450458360591818,2.5330373500435903,-0.08257898945177233,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7806787282336747,False
rCLR_Butyricimonas virosa,Butyricimonas virosa,Male,Female,360,276,9,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6740813750933472,0.5002595798221361,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7806787282336747,False
rCLR_Phocaeicola massiliensis,Phocaeicola massiliensis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6691052538517895,0.5034283387675098,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7806787282336747,False
rCLR_Bacteroides sp. CAG:144,Bacteroides sp. CAG:144,Male,Female,327,255,8,FengQ_2015;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;ZellerG_2014,-0.6460320572850072,0.5182585946492879,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7892039850111476,False
rCLR_Blautia wexlerae,Blautia wexlerae,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.6294693450835233,0.5290418317016179,-0.2875812766269574,-0.3165854472662404,0.029004170639282956,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7892039850111476,False
rCLR_Ruthenibacterium lactatiformans,Ruthenibacterium lactatiformans,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6263991776907738,0.531053148792548,-0.9208863270881826,-0.7060731754646964,-0.21481315162348624,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.7892039850111476,False
rCLR_Eubacterium sp. CAG:274,Eubacterium sp. CAG:274,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.6033437332606975,0.5462800451573327,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8007118470114329,False
rCLR_Clostridium sp. CAG:58,Clostridium sp. CAG:58,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5669097573768521,0.5707754945968369,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8160945730532809,False
rCLR_Gordonibacter pamelaeae,Gordonibacter pamelaeae,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.562807628400734,0.5735658852354271,-1.3486836959117754,-1.60657257385858,0.2578888779468047,higher_in_Male,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8160945730532809,False
rCLR_Eubacterium ramulus,Eubacterium ramulus,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5538873274214815,0.5796559584303678,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8160945730532809,False
rCLR_Intestinibacter bartlettii,Intestinibacter bartlettii,Male,Female,358,282,9,FengQ_2015;HanniganGD_2017;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5387596117692128,0.5900527351404766,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8199434111692337,False
rCLR_Bacteroides stercoris,Bacteroides stercoris,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.5237769055383004,0.6004337180994169,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8236718953415079,False
rCLR_Roseburia hominis,Roseburia hominis,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.49193059680185186,0.6227684075953701,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8406082328902642,False
rCLR_Ruminococcus bromii,Ruminococcus bromii,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,0.48385026849225765,0.6284921367403844,0.0,0.1753791965085797,-0.1753791965085797,higher_in_Female,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8406082328902642,False
rCLR_Parvimonas micra,Parvimonas micra,Male,Female,331,253,7,FengQ_2015;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.4702042671105151,0.6382090858013941,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8430663232191256,False
rCLR_Blautia obeum,Blautia obeum,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.450903741927673,0.6520589264895837,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8508573796876276,False
rCLR_Alistipes finegoldii,Alistipes finegoldii,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.4028480794938616,0.6870599887873359,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.8857279373523487,False
rCLR_Oscillibacter sp. CAG:241,Oscillibacter sp. CAG:241,Male,Female,371,293,10,FengQ_2015;HanniganGD_2017;ThomasAM_2018a;ThomasAM_2018b;ThomasAM_2019_c;VogtmannE_2016;WirbelJ_2018;YachidaS_2019;YuJ_2015;ZellerG_2014,-0.34244512641528785,0.7320159330297291,0.0,0.0,0.0,no_median_difference,Male_vs_Female_within_Control,van_elteren_blocked_wilcoxon,Study,,Control,ok,0.9324488670735835,False
